video,frame,f1x1,f1y1,f1x2,f1y2,f2x1,f2y1,f2x2,f2y2
task_kam2_gh168416,5248,738,425,953,860,878,430,990,819
task_kam2_gh168416,5250,739,422,947,878,880,428,981,817
task_kam2_gh168416,5264,754,410,970,836,811,405,1004,817
task_kam2_gh168416,5265,751,406,978,848,815,405,1001,819
task_kam2_gh168416,5266,751,405,976,851,808,406,1010,820
task_kam2_gh168416,5268,749,393,977,838,872,408,1019,751
task_kam2_gh168416,5269,748,387,971,835,898,408,1025,754
task_kam2_gh168416,5270,749,390,969,837,905,402,1035,764
task_kam2_gh168416,5271,750,389,971,837,904,398,1043,769
task_kam2_gh168416,5273,748,390,963,853,910,388,1053,817
task_kam2_gh168416,5325,949,418,1181,814,675,423,966,836
task_kam2_gh168416,5326,951,417,1185,815,678,420,963,832
task_kam2_gh168416,5327,946,421,1189,818,681,422,964,826
task_kam2_gh168416,5339,771,394,957,796,925,419,1171,826
task_kam2_gh168416,5340,780,383,959,812,919,411,1171,825
task_kam2_gh168416,5341,788,383,954,816,921,398,1172,826
task_kam2_gh168416,5342,798,382,955,816,927,419,1172,826
task_kam2_gh168416,5343,800,384,959,814,925,421,1172,826
task_kam2_gh168416,5344,800,384,956,814,921,427,1171,826
task_kam2_gh168416,5345,799,382,960,815,921,427,1171,827
task_kam2_gh168416,5425,886,431,1053,767,815,414,955,698
task_kam2_gh168416,5426,817,414,952,693,881,434,1053,767
task_kam2_gh168416,5445,858,441,1055,773,832,395,967,747
task_kam2_gh168416,5447,858,449,1058,772,830,393,964,749
task_kam2_gh168416,5467,889,394,1053,729,822,379,941,709
task_kam2_gh168416,5468,821,379,941,708,890,393,1056,735
task_kam2_gh168416,5469,892,393,1055,735,821,376,935,710
task_kam2_gh168416,5485,864,406,1049,750,789,411,973,748
task_kam2_gh168416,5486,860,420,1047,749,794,413,946,748
task_kam2_gh168416,5487,860,420,1048,752,799,413,971,745
task_kam2_gh168416,5488,860,401,1049,756,793,405,983,740
task_kam2_gh168416,5508,843,425,1054,759,799,397,933,722
task_kam2_gh168416,5599,844,411,953,754,1144,379,1280,734
task_kam2_gh168416,5600,852,410,955,755,1145,385,1281,734
task_kam2_gh168416,5614,838,399,997,710,942,412,1056,707
task_kam2_gh168416,5615,936,401,1053,706,835,397,1001,709
task_kam2_gh168416,5616,834,401,1008,709,929,393,1045,700
task_kam2_gh168416,5617,933,387,1056,705,837,401,1007,707
task_kam2_gh168416,5618,936,382,1053,706,836,400,1006,705
task_kam2_gh168416,5656,825,394,980,705,973,402,1086,704
task_kam2_gh168416,5658,821,400,983,702,974,415,1088,708
task_kam2_gh168416,5660,821,394,976,703,975,393,1088,707
task_kam2_gh168416,5739,744,394,862,733,926,454,1075,704
task_kam2_gh168416,5740,745,393,859,732,900,436,1070,710
task_kam2_gh168416,5832,856,414,1069,752,790,429,916,718
task_kam2_gh168416,5833,857,418,1064,756,793,439,915,716
task_kam2_gh168416,5834,854,414,1040,752,793,441,913,704
task_kam2_gh168416,5835,860,417,1035,758,794,439,918,700
task_kam2_gh168416,5849,802,400,950,766,820,407,954,755
task_kam2_gh168416,6097,891,395,1097,763,849,396,993,736
task_kam2_gh168416,6098,891,408,1093,764,849,411,1001,741
task_kam2_gh168416,6099,889,401,1095,764,850,393,987,736
task_kam2_gh168416,6226,876,416,997,823,817,411,993,818
task_kam2_gh168416,6227,855,414,1005,822,818,413,1004,819
task_kam2_gh168416,6228,812,402,1003,813,842,418,1007,824
task_kam2_gh168416,6229,809,395,1005,816,878,427,1015,820
task_kam2_gh168416,6230,808,397,1003,816,869,425,1014,823
task_kam2_gh168416,6248,934,370,1148,815,791,424,955,814
task_kam2_gh168416,6250,936,376,1151,817,780,424,957,810
task_kam2_gh168416,6251,937,377,1151,817,774,433,962,808
task_kam2_gh168416,6296,1036,453,1200,862,867,453,1002,816
task_kam2_gh168416,6302,1035,480,1196,838,865,389,1018,820
task_kam2_gh168416,6303,1033,446,1193,844,857,423,1034,822
task_kam2_gh168416,6312,1069,390,1187,827,881,412,1020,822
task_kam2_gh168416,6313,1072,384,1194,825,881,412,1008,824
task_kam2_gh168416,6342,1108,408,1340,796,979,444,1253,809
task_kam2_gh168416,6344,1120,411,1342,804,969,422,1258,812
task_kam2_gh168416,6345,1123,410,1340,807,975,437,1261,814
task_kam2_gh168416,6371,1100,395,1346,837,1084,407,1237,839
task_kam2_gh168416,6372,1095,395,1346,838,1087,406,1235,839
task_kam2_gh168416,6374,1101,394,1346,837,1085,403,1242,833
task_kam2_gh168416,6391,1131,363,1343,840,1034,398,1180,770
task_kam2_gh168416,6392,1132,364,1342,839,1029,402,1182,766
task_kam2_gh168416,6576,684,413,897,974,885,428,1035,790
task_kam2_gh168416,6577,688,412,881,975,887,479,1034,813
task_kam2_gh168416,6579,686,430,898,982,868,505,1032,805
task_kam2_gh168416,6580,681,429,927,967,871,497,1029,806
task_kam2_gh168416,6581,669,425,927,967,877,516,1025,799
task_kam2_gh168416,6582,663,420,937,1073,872,523,1025,804
task_kam2_gh168416,6592,635,392,867,951,875,445,1025,813
task_kam2_gh168416,6593,631,389,864,932,874,445,1024,810
task_kam2_gh168416,6594,631,393,861,919,876,444,1025,810
task_kam2_gh168416,6595,631,398,866,921,877,442,1016,820
task_kam2_gh168416,6596,630,400,863,934,879,441,1016,817
task_kam2_gh168416,6597,631,406,864,916,875,435,1009,817
task_kam2_gh168416,6598,625,414,861,933,869,432,1009,820
task_kam2_gh168416,6599,624,426,864,924,868,430,1011,818
task_kam2_gh168416,6610,840,408,1006,821,609,428,853,925
task_kam2_gh168416,6611,847,407,1007,822,608,425,851,933
task_kam2_gh168416,6625,585,409,810,927,887,367,1181,1080
task_kam2_gh168416,6871,834,398,1076,803,727,410,872,767
task_kam2_gh168416,6873,837,404,1069,799,727,406,873,772
task_kam2_gh168416,6874,837,404,1064,804,726,405,877,761
task_kam2_gh168416,6919,643,422,820,927,797,390,924,814
task_kam2_gh168416,6920,640,445,826,951,785,413,928,814
task_kam2_gh168416,6921,641,410,824,949,815,445,940,814
task_kam2_gh168416,6922,643,402,825,926,817,440,942,813
task_kam2_gh168416,6986,826,412,1007,814,574,368,770,841
task_kam2_gh168416,7114,818,414,1020,816,527,405,815,838
task_kam2_gh168416,7229,750,392,889,730,841,381,948,705
task_kam2_gh168416,7230,746,389,878,732,835,389,948,705
task_kam2_gh168416,7231,843,376,952,706,738,385,875,732
task_kam2_gh168416,7232,735,378,876,736,869,369,960,704
task_kam2_gh168416,7309,764,393,913,749,929,388,1055,710
task_kam2_gh168416,7310,762,394,912,750,926,390,1051,714
task_kam2_gh168416,7312,757,394,912,744,921,396,1056,715
task_kam2_gh168416,7313,751,395,915,742,924,394,1054,718
task_kam2_gh168416,7314,746,395,916,738,920,411,1055,719
task_kam2_gh168416,7315,935,394,1057,719,742,395,918,734
task_kam2_gh168416,7316,937,387,1059,716,740,394,919,732
task_kam2_gh168416,7317,939,387,1061,715,733,395,919,728
task_kam2_gh168416,7318,937,385,1067,717,730,395,919,726
task_kam2_gh168416,7319,935,385,1077,720,729,397,919,723
task_kam2_gh168416,7539,791,433,991,761,733,475,864,736
task_kam2_gh168416,7540,795,424,972,766,732,446,856,734
task_kam2_gh168416,7541,792,432,959,763,732,443,850,734
task_kam2_gh168416,7542,780,432,938,753,730,437,844,733
task_kam2_gh168416,7687,891,413,1002,732,984,382,1081,694
task_kam2_gh168416,7688,891,413,998,733,989,377,1085,694
task_kam2_gh168416,7689,892,414,998,733,992,377,1093,684
task_kam2_gh168416,7742,1044,404,1197,722,891,435,1039,747
task_kam2_gh168416,7743,1044,399,1198,717,890,441,1038,748
task_kam2_gh168416,7750,1040,393,1206,720,899,436,1074,747
task_kam2_gh168416,7751,1036,390,1206,722,899,429,1051,744
task_kam2_gh168416,7752,1037,391,1208,723,898,442,1050,744
task_kam2_gh168416,7753,1039,390,1209,722,897,462,1055,747
task_kam2_gh168416,7754,1041,386,1207,721,894,477,1051,747
task_kam2_gh168416,7766,1048,371,1245,768,940,396,1059,737
task_kam2_gh168416,7768,1048,381,1246,780,943,395,1068,735
task_kam2_gh168416,7769,1046,375,1244,779,941,395,1074,734
task_kam2_gh168416,7884,750,424,957,821,918,425,1075,818
task_kam2_gh168416,7885,757,424,954,821,918,427,1073,819
task_kam2_gh168416,7887,852,403,1068,820,743,365,964,823
task_kam2_gh168416,7939,435,374,593,853,620,439,781,1038
task_kam2_gh168416,7940,432,371,596,856,619,451,786,1046
task_kam2_gh168416,8281,821,420,1050,832,822,429,1044,826
task_kam2_gh168416,8302,835,427,1027,818,750,416,1010,825
task_kam2_gh168416,8304,824,423,1033,819,745,416,1026,824
task_kam2_gh168416,8574,586,420,950,824,466,397,611,826
task_kam2_gh168416,8902,574,404,815,765,466,405,678,773
task_kam2_gh168416,8940,683,386,868,751,578,418,746,765
task_kam2_gh168416,8941,672,415,867,758,571,417,769,774
task_kam2_gh168416,8942,677,404,865,750,555,416,743,769
task_kam2_gh168416,8943,669,404,866,758,590,415,739,774
task_kam2_gh168416,8944,665,405,868,753,534,415,724,770
task_kam2_gh168416,8945,543,413,720,766,662,390,867,750
task_kam2_gh168416,8946,544,413,718,752,664,350,867,749
task_kam2_gh168416,8947,661,385,868,752,554,410,735,768
task_kam2_gh168416,9058,516,414,657,745,464,410,658,756
task_kam2_gh168416,9059,506,415,658,746,443,412,663,752
task_kam2_gh168416,9076,530,389,665,751,397,421,535,804
task_kam2_gh168416,9077,533,390,665,749,393,421,534,804
task_kam2_gh168416,9078,390,420,533,812,538,391,666,750
task_kam2_gh168416,9079,531,392,667,754,385,417,528,812
task_kam2_gh168416,9080,381,415,523,822,572,394,668,755
task_kam2_gh168416,9100,569,361,722,755,344,415,474,714
task_kam2_gh168416,9113,561,388,770,764,335,466,573,735
task_kam2_gh168416,9194,612,391,802,802,500,412,675,780
task_kam2_gh168416,9195,624,388,809,808,503,417,678,795
task_kam2_gh168416,9196,637,367,805,806,501,413,714,795
task_kam2_gh168416,9432,980,407,1143,767,789,400,977,812
task_kam2_gh168416,9433,988,406,1137,768,790,388,973,813
task_kam2_gh168416,9434,989,408,1134,768,791,391,971,813
task_kam2_gh168416,9435,991,412,1132,764,792,390,978,809
task_kam2_gh168416,9436,793,397,979,804,991,413,1129,764
task_kam2_gh168416,9532,990,406,1200,785,875,426,1046,769
task_kam2_gh168416,9533,986,409,1203,784,874,458,1051,769
task_kam2_gh168416,9575,834,392,974,786,836,395,991,745
task_kam2_gh168416,9576,836,394,977,778,845,397,993,746
task_kam2_gh168416,9579,824,401,982,767,847,400,992,761
task_kam2_gh168416,9615,816,381,916,750,934,396,1045,741
task_kam2_gh168416,9616,814,383,906,750,939,396,1047,740
task_kam2_gh168416,9617,811,385,903,748,949,399,1046,740
task_kam2_gh168416,9641,1026,395,1213,749,941,400,1042,711
task_kam2_gh168416,9642,1028,396,1213,748,935,399,1022,711
task_kam2_gh168416,9643,1026,389,1213,750,917,393,1017,715
task_kam2_gh168416,9652,1024,390,1226,750,909,389,1023,707
task_kam2_gh168416,9654,1024,398,1228,747,912,402,1023,702
task_kam2_gh168416,9670,1009,384,1179,735,904,390,1107,743
task_kam2_gh168416,9671,1010,388,1172,739,904,387,1066,740
task_kam2_gh168416,9672,1013,390,1165,741,902,394,1038,736
task_kam2_gh168416,9673,1017,391,1163,740,902,417,1044,737
task_kam2_gh168416,9675,1019,392,1167,737,902,433,1087,742
task_kam2_gh168416,9847,1229,398,1361,813,1334,385,1483,820
task_kam2_gh168416,9848,1230,398,1365,812,1341,385,1480,798
task_kam2_gh168416,9941,1300,398,1453,785,1432,379,1590,691
task_kam2_gh168416,9942,1309,392,1457,787,1427,381,1584,724
task_kam2_gh168416,9943,1310,393,1460,787,1430,382,1585,719
task_kam2_gh168416,9945,1311,389,1461,781,1432,380,1583,730
task_kam2_gh168416,9946,1310,389,1455,783,1432,383,1583,810
task_kam2_gh168416,9947,1308,382,1463,785,1437,384,1582,795
task_kam2_gh168416,9994,1165,407,1439,914,1231,407,1440,889
task_kam2_gh168416,9995,1157,396,1409,910,1243,402,1432,841
task_kam2_gh168416,9996,1142,398,1412,896,1245,399,1431,841
task_kam2_gh168416,10093,953,394,1134,822,680,426,910,1066
task_kam2_gh168416,10095,959,394,1134,823,672,426,909,1074
task_kam2_gh168416,10096,953,398,1133,822,672,427,913,921
task_kam2_gh168416,10097,956,403,1133,823,675,425,917,954
task_kam2_gh168416,10098,951,406,1133,819,675,418,961,914
task_kam2_gh168416,10109,924,423,1096,822,705,410,916,842
task_kam2_gh168416,10110,891,412,1097,823,710,400,916,830
task_kam2_gh168416,10112,885,412,1099,821,710,393,918,855
task_kam2_gh168416,10113,895,402,1100,820,710,399,915,865
task_kam2_gh168416,10156,783,373,959,815,478,423,750,1044
task_kam2_gh168416,10157,778,363,958,820,477,427,697,947
task_kam2_gh168416,10158,775,370,956,822,499,434,687,863
task_kam2_gh168416,10206,583,354,757,799,312,413,545,854
task_kam2_gh168416,10207,580,355,758,793,311,415,553,856
task_kam2_gh168416,10208,574,360,760,798,311,415,557,851
task_kam2_gh168416,10209,560,362,765,821,311,415,558,850
task_kam2_gh168416,10716,674,449,846,794,676,382,833,768
task_kam2_gh168416,10718,673,379,848,787,675,482,851,787
task_kam2_gh168416,10767,689,396,831,796,782,396,890,769
task_kam2_gh168416,10768,689,416,839,797,773,392,883,782
task_kam2_gh168416,10769,695,395,850,797,781,389,888,789
task_kam2_gh168416,10771,690,392,837,794,784,395,897,758
task_kam2_gh168416,10791,692,373,850,757,833,399,970,734
task_kam2_gh168416,10792,692,378,849,756,834,391,970,732
task_kam2_gh168416,10794,689,375,850,755,840,379,969,731
task_kam2_gh168416,10946,897,421,1016,730,843,420,982,701
task_kam2_gh168416,10947,892,417,1016,721,841,420,959,695
task_kam2_gh168416,10948,888,419,1015,717,834,424,958,706
task_kam2_gh168416,10974,886,410,1019,709,822,390,942,713
task_kam2_gh168416,10975,893,411,1019,707,814,391,943,720
task_kam2_gh168416,11034,682,392,818,729,841,366,1004,717
task_kam2_gh168416,11035,682,391,819,729,819,345,1005,720
task_kam2_gh168416,11036,824,388,998,717,682,394,821,728
task_kam2_gh168416,11052,827,380,974,730,686,395,823,727
task_kam2_gh168416,11053,823,384,974,730,687,395,818,725
task_kam2_gh168416,11054,822,387,973,730,686,395,831,726
task_kam2_gh168416,11055,819,392,973,729,687,395,831,724
task_kam2_gh168416,11126,699,401,863,696,668,407,794,698
task_kam2_gh168416,11138,693,385,862,699,693,386,863,702
task_kam2_gh168416,11139,694,384,863,701,691,383,864,703
task_kam2_gh168416,11248,774,333,904,701,941,374,1056,671
task_kam2_gh168416,11249,776,371,899,697,942,387,1055,670
task_kam2_gh168416,11250,775,366,897,696,946,389,1053,670
task_kam2_gh168416,11270,739,328,866,694,742,375,866,695
task_kam2_gh168416,11271,741,311,863,700,951,393,1058,663
task_kam2_gh168416,11272,739,372,861,702,955,396,1059,661
task_kam2_gh168416,11273,741,354,856,705,950,392,1056,664
task_kam2_gh168416,11294,735,383,862,718,944,372,1064,668
task_kam2_gh168416,11373,655,397,761,749,752,306,856,713
task_kam2_gh168416,11379,768,345,868,704,627,397,762,737
task_kam2_gh168416,11923,946,381,1088,724,953,384,1103,704
task_kam2_gh168416,12011,1008,394,1230,752,835,388,1048,735
task_kam2_gh168416,12014,1003,448,1214,753,861,386,1036,720
task_kam2_gh168416,12015,1008,389,1206,764,854,393,1029,712
task_kam2_gh168416,12078,876,401,1016,809,907,394,1044,788
task_kam2_gh168416,12197,1141,409,1323,805,936,393,1188,761
task_kam2_gh168416,12198,1140,410,1324,806,944,407,1185,744
task_kam2_gh168416,12199,1141,415,1324,806,955,408,1182,751
task_kam2_gh168416,12200,969,407,1192,774,1140,412,1323,806
task_kam2_gh168416,12218,1016,418,1187,726,1122,364,1295,811
task_kam2_gh168416,12267,1105,411,1319,847,1021,387,1175,764
task_kam2_gh168416,12268,1104,408,1320,869,1022,384,1175,766
task_kam2_gh168416,12269,1103,410,1316,871,1021,385,1186,766
task_kam2_gh168416,12270,1104,410,1313,869,1020,387,1184,764
task_kam2_gh168416,12279,1101,411,1317,873,1022,405,1173,762
task_kam2_gh168416,12280,1099,412,1323,881,1021,405,1166,761
task_kam2_gh168416,12281,1098,413,1318,883,1022,403,1182,758
task_kam2_gh168416,12282,1097,412,1313,880,1026,401,1222,767
task_kam2_gh168416,12286,1084,416,1320,872,1024,403,1199,766
task_kam2_gh168416,12324,1125,393,1303,864,1064,428,1227,992
task_kam2_gh168416,12325,1134,396,1306,867,1062,428,1227,997
task_kam2_gh168416,12326,1128,395,1310,868,1061,427,1234,998
task_kam2_gh168416,12327,1062,421,1242,1001,1117,395,1318,867
task_kam2_gh168416,12361,1144,410,1328,916,1030,409,1255,958
task_kam2_gh168416,12362,1031,406,1263,956,1191,410,1330,906
task_kam2_gh168416,12363,1197,406,1330,904,1030,404,1292,954
task_kam2_gh168416,12403,909,407,1109,820,1073,418,1254,842
task_kam2_gh168416,12404,900,404,1103,819,1045,410,1248,846
task_kam2_gh168416,12406,996,394,1238,857,887,394,1061,821
task_kam2_gh168416,12407,881,383,1093,825,1024,397,1233,850
task_kam2_gh168416,12408,866,380,1029,825,1027,392,1230,848
task_kam2_gh168416,12409,1037,387,1225,845,862,373,1067,822
task_kam2_gh168416,12723,1053,389,1245,787,1017,381,1119,720
task_kam2_gh168416,12848,936,393,1078,818,805,417,995,815
task_kam2_gh168416,12904,940,397,1103,818,775,403,1004,959
task_kam2_gh168416,12906,947,400,1107,818,771,442,978,1071
task_kam2_gh168416,12925,655,400,949,1062,853,399,1082,823
task_kam2_gh168416,12926,655,396,947,1064,866,403,1080,826
task_kam2_gh168416,12927,655,392,937,1062,862,403,1077,827
task_kam2_gh168416,12928,654,372,941,1056,898,404,1075,825
task_kam2_gh168416,12941,668,381,964,1071,851,401,1047,824
task_kam2_gh168416,12942,668,382,965,1072,859,402,1048,817
task_kam2_gh168416,12943,669,383,982,1071,853,401,1053,819
task_kam2_gh168416,12944,668,385,972,1072,873,400,1054,825
task_kam2_gh168416,12980,750,418,1023,821,890,414,1062,822
task_kam2_gh168416,12981,742,423,1032,818,880,412,1062,828
task_kam2_gh168416,13074,632,394,831,811,756,405,1008,818
task_kam2_gh168416,13075,637,394,822,804,754,416,987,818
task_kam2_gh168416,13076,645,383,814,802,758,405,974,820
task_kam2_gh168416,13077,754,409,959,820,647,385,806,800
task_kam2_gh168416,13384,967,412,1099,805,860,422,997,798
task_kam2_gh168416,13391,959,417,1090,811,832,419,1003,817
task_kam2_gh168416,13392,960,408,1092,815,829,414,1008,819
task_kam2_gh168416,13409,938,407,1089,813,742,408,915,824
task_kam2_gh168416,13410,933,404,1091,812,738,409,902,827
task_kam2_gh168416,13411,921,415,1088,812,733,408,883,823
task_kam2_gh168416,13451,789,384,1006,824,562,426,757,862
task_kam2_gh168416,13452,802,391,990,823,562,427,757,862
task_kam2_gh168416,13453,799,391,984,827,556,420,755,882
task_kam2_gh168416,13463,762,390,916,824,587,413,779,842
task_kam2_gh168416,13464,765,391,913,824,576,417,763,844
task_kam2_gh168416,13465,762,392,905,824,576,415,764,845
task_kam2_gh168416,13523,639,403,772,825,662,405,801,723
task_kam2_gh168416,13524,659,404,803,726,650,405,776,831
task_kam2_gh168416,13525,657,401,806,742,654,397,813,819
task_kam2_gh168416,13529,628,399,810,715,663,400,807,719
task_kam2_gh168416,13530,684,400,804,716,632,393,809,716
task_kam2_gh168416,13552,625,403,799,786,623,406,803,787
task_kam2_gh168416,13600,687,395,815,763,849,390,946,694
task_kam2_gh168416,13601,845,389,950,699,687,395,814,764
task_kam2_gh168416,13640,966,394,1140,677,1085,391,1192,679
task_kam2_gh168416,13710,674,411,846,828,501,419,745,1038
task_kam2_gh168416,13711,691,415,840,838,499,415,767,1052
task_kam2_gh168416,13712,687,427,826,853,500,415,785,1065
task_kam2_gh168416,13715,690,431,825,846,511,422,779,962
task_kam2_gh168416,13716,696,438,818,928,512,423,792,1036
task_kam4_gh169681,172,1005,406,1169,855,1077,394,1209,778
task_kam4_gh169681,173,1006,433,1168,856,1077,392,1209,776
task_kam4_gh169681,174,1006,429,1160,856,1089,396,1220,779
task_kam4_gh169681,191,1031,387,1171,840,1112,384,1226,776
task_kam4_gh169681,194,1033,392,1150,839,1104,384,1228,775
task_kam4_gh169681,512,845,419,1068,869,1014,446,1220,977
task_kam4_gh169681,513,841,419,1067,869,1009,440,1222,1005
task_kam4_gh169681,517,846,416,1066,865,1001,457,1240,996
task_kam4_gh169681,518,842,413,1066,863,993,465,1246,994
task_kam4_gh169681,519,842,415,1066,865,988,477,1256,1005
task_kam4_gh169681,520,844,413,1064,862,982,477,1254,1021
task_kam4_gh169681,521,843,406,1070,855,975,480,1250,1032
task_kam4_gh169681,522,842,402,1055,847,965,459,1238,1034
task_kam4_gh169681,523,844,397,1055,846,955,454,1233,1046
task_kam4_gh169681,542,903,434,1145,934,829,399,1003,834
task_kam4_gh169681,756,979,433,1223,966,785,507,1046,847
task_kam4_gh169681,757,975,429,1225,967,788,491,1048,856
task_kam4_gh169681,758,973,420,1227,966,792,488,1047,859
task_kam4_gh169681,759,972,430,1225,967,793,487,1050,858
task_kam4_gh169681,761,971,438,1225,966,795,480,1042,853
